transaction_id,transaction_date,customer_type,product,category,quantity,amount,payment_method,city,sales_rep
754,,Online,Laptop,Electronics,,,,new york,Fatima
755,,Wholesale,Keyboard,office,,,Cash,Chicago,Fatima
756,,Wholesale,Tablet,Electronics,,,card,,Sara
757,,Wholesale,Monitor,office,,,card,chicago,Ali
758,21-01-2023,Wholesale,Phone,Electronics,2.0,1561.17,Card,NY ,Sara
759,,Wholesale,Tablet, ELECTRONICS ,, ,,New York,
760,,Wholesale,Laptop,office,1.0,2655.54,card,new york,Ali
761,11/03/2022,Online,Laptop,Electronics,,972.81,Transfer,NY ,Sara
762,04/19/2024,Online,Laptop, ELECTRONICS ,1.0,,card,Chicago,Fatima
763,09/05/2023,Online,Keyboard,Electronics,2.0, ,Card,Chicago,Fatima
764,,Wholesale,Laptop, ELECTRONICS ,,654.2,card,Chicago,
765,,Retail,Tablet,Office,1.0,592.18,card,Chicago,Ali
766,2023-03-02,Wholesale,Monitor, ELECTRONICS ,3.0,,,NY ,
767,2023-08-08,Retail,Mouse,office,,385.36,card,,Sara
768,11-09-2023,Retail,Monitor,Electronics,2.0,,Card,Chicago,Sara
769,,Wholesale,Monitor,electronics,3.0, ,Card,chicago,Sara
770,19-09-2023,Retail,Laptop,Office,1.0,1746.7,Transfer,Chicago,Ali
771,09/15/2023,Wholesale,Monitor, ELECTRONICS ,3.0,,Card,new york,John
772,,Retail,Phone, ELECTRONICS ,3.0,825.97,Card,Chicago,Ali
773,2022-03-25,Wholesale,Keyboard,Office,3.0, ,Transfer,Chicago,John
774,2023-12-14,Wholesale,Mouse,office,3.0,,Cash,Chicago,
775,,Wholesale,Monitor,electronics,3.0,,Card,NY ,Sara
776,,Wholesale,Mouse,Electronics,3.0,2600.5,Transfer,chicago,Ali
777,08-10-2022,Online,Laptop,electronics,1.0,388.59,Transfer,new york,Fatima
778,2023-03-19,Wholesale,Phone,Office,,,,NY ,John
779,01-05-2023,Retail,Mouse,office,3.0,695.99,Cash,chicago,Ali
780,23-03-2022,Online,Laptop,electronics,2.0, ,Transfer,New York,John
781,03/23/2023,Retail,Tablet, ELECTRONICS ,3.0,2382.32,Transfer,,Sara
782,2022-09-20,Wholesale,Mouse,Electronics,2.0, ,Cash,New York,
783,06/06/2024,Online,Phone,Office,3.0,,Cash,Chicago,John
784,2023-09-16,Retail,Phone,office,3.0,2222.02,Card,New York,Ali
785,02/25/2024,Online,Monitor,Office,3.0,,Card,Chicago,Ali
786,12-03-2023,Wholesale,Mouse,Electronics,3.0,,Cash,New York,Fatima
787,28-05-2023,Retail,Mouse,office,2.0, ,,New York,Fatima
788,,Online,Keyboard,Electronics,,,Transfer,New York,Fatima
789,09-04-2022,Retail,Laptop,Electronics,,,,chicago,Sara
790,2022-08-26,Retail,Phone,office,,,card,chicago,Ali
791,2023-11-08,Retail,Tablet,Electronics,2.0,1318.49,Card,New York,Fatima
792,2022-06-21,Online,Keyboard,office,2.0,,Card,,Sara
793,19-02-2024,Online,Keyboard,Electronics,3.0,,Transfer,Chicago,Fatima
794,,Retail,Tablet,Electronics,3.0,2074.56,Cash,New York,Ali
795,01-05-2023,Online,Tablet,office,2.0,980.64,card,,Fatima
796,,Retail,Keyboard, ELECTRONICS ,,,,New York,
797,,Wholesale,Mouse,Office,2.0,1114.35,Card,New York,Ali
798,,Online,Phone,electronics,1.0,743.93,,New York,John
799,,Retail,Laptop,Electronics,2.0, ,Card,chicago,Sara
800,2022-04-13,Online,Phone,Office,3.0,,,chicago,Ali
801,09-08-2023,Online,Phone,Electronics,,389.35,Card,new york,John
802,,Wholesale,Keyboard,electronics,,1546.79,card,Chicago,John
803,12/29/2022,Online,Monitor,Office,1.0,,,,Ali
804,10-08-2022,Retail,Laptop,office,,,card,new york,
805,10/29/2023,Retail,Phone,electronics,3.0,,,,Sara
806,16-08-2022,Wholesale,Laptop, ELECTRONICS ,2.0,765.15,Transfer,,Sara
807,2023-12-12,Retail,Laptop,office,2.0, ,card,NY ,Fatima
808,12/05/2022,Retail,Phone,electronics,,352.32,Card,chicago,Ali
809,02/28/2022,Retail,Tablet,electronics,, ,Cash,,Ali
810,11-02-2023,Online,Tablet,electronics,2.0,,Transfer,new york,Fatima
811,04/15/2023,Online,Mouse,Office,2.0,1650.81,Cash,Chicago,Ali
812,,Wholesale,Phone, ELECTRONICS ,1.0, ,Transfer,new york,Ali
813,11-12-2023,Retail,Mouse,Electronics,1.0,,card,chicago,
814,2022-06-15,Online,Monitor,Electronics,2.0,2399.95,card,NY ,
815,,Online,Phone,Office,3.0, ,card,NY ,John
816,11/29/2022,Retail,Phone, ELECTRONICS ,1.0, ,Transfer,New York,Fatima
817,,Retail,Phone,office,1.0,,card,new york,Fatima
818,07/11/2022,Online,Keyboard,Electronics,2.0,,Transfer,new york,
819,09/15/2023,Wholesale,Monitor,Office,,582.12,,New York,Fatima
820,2022-11-02,Online,Monitor,office,,598.73,Cash,New York,Sara
821,11/01/2023,Wholesale,Monitor, ELECTRONICS ,,,card,new york,Fatima
822,2022-11-26,Wholesale,Laptop, ELECTRONICS ,2.0,235.98,Transfer,Chicago,Fatima
823,2022-07-24,Retail,Laptop,electronics,1.0,,Transfer,chicago,Sara
824,2024-03-19,Retail,Phone,electronics,1.0,2360.57,,chicago,Sara
825,08-05-2022,Retail,Keyboard, ELECTRONICS ,1.0,,,new york,Sara
826,2022-10-19,Retail,Mouse,Office,2.0,2928.83,,new york,Fatima
827,03-06-2022,Wholesale,Mouse,Electronics,3.0, ,Cash,NY ,John
828,2023-03-14,Retail,Tablet,Electronics,,82.44,Transfer,New York,John
829,2023-08-19,Online,Keyboard,electronics,, ,Card,chicago,Ali
830,05/10/2024,Online,Tablet,Office,, ,Card,Chicago,Ali
831,2022-03-03,Online,Laptop,office,3.0,426.42,,Chicago,John
832,11/12/2022,Wholesale,Tablet,Electronics,2.0,2985.21,card,chicago,Sara
833,,Retail,Keyboard, ELECTRONICS ,,,,NY ,Sara
834,06-09-2023,Wholesale,Phone,electronics,2.0, ,Transfer,chicago,John
835,2023-12-23,Retail,Tablet,office,1.0,,,NY ,Ali
836,,Wholesale,Mouse, ELECTRONICS ,1.0,1886.85,Cash,New York,Sara
837,20-08-2022,Wholesale,Mouse,office,,877.02,,chicago,Sara
838,25-01-2024,Wholesale,Phone,office,1.0, ,card,chicago,John
839,2024-04-17,Wholesale,Mouse,office,2.0,,Card,New York,Fatima
840,2022-08-20,Online,Monitor,Electronics,, ,Card,,Fatima
841,12/20/2022,Online,Phone,office,,,card,New York,Ali
842,10/26/2022,Wholesale,Phone,office,3.0,,,Chicago,John
843,2022-01-12,Retail,Tablet,Office,2.0,,Transfer,new york,John
844,02/03/2022,Wholesale,Keyboard,electronics,, ,Transfer,,John
845,,Online,Tablet,Electronics,1.0,2635.09,card,chicago,
846,05/16/2022,Wholesale,Tablet, ELECTRONICS ,,779.29,,new york,
847,,Online,Keyboard,electronics,3.0,,,NY ,Ali
848,,Online,Mouse,Electronics,3.0,1298.94,Transfer,New York,John
849,18-03-2024,Wholesale,Phone,office,2.0,2977.45,Cash,new york,
850,29-12-2023,Retail,Monitor, ELECTRONICS ,2.0,,Transfer,Chicago,John
851,,Retail,Tablet,Electronics,1.0,,Card,New York,John
852,2024-06-15,Retail,Phone,office,2.0, ,Cash,,
853,11-06-2024,Online,Monitor, ELECTRONICS ,,,card,New York,Ali
854,,Retail,Tablet,Electronics,3.0,1638.95,,,John
855,,Wholesale,Phone,Office,2.0,2125.86,Card,Chicago,John
856,18-07-2022,Retail,Keyboard,electronics,2.0, ,Transfer,,Ali
857,,Retail,Phone,Office,, ,,new york,
858,05/06/2022,Online,Keyboard, ELECTRONICS ,3.0,,Card,chicago,Sara
859,2023-03-04,Wholesale,Laptop,Electronics,,800.5,,NY ,John
860,01-01-2022,Retail,Laptop,Office,,1248.01,card,new york,Ali
861,,Retail,Laptop,Office,,,Card,Chicago,Ali
862,03/26/2023,Online,Monitor,office,1.0,,card,new york,Ali
863,,Online,Tablet, ELECTRONICS ,, ,Card,,John
864,27-07-2023,Online,Mouse, ELECTRONICS ,3.0,,card,,Fatima
865,02/25/2023,Online,Keyboard,electronics,,,card,New York,Fatima
866,10/26/2022,Wholesale,Laptop,Office,3.0,381.3,Card,new york,Sara
867,12/25/2023,Retail,Phone,office,3.0,,Cash,NY ,Ali
868,14-06-2024,Online,Keyboard, ELECTRONICS ,1.0,653.84,,new york,Sara
869,04/21/2024,Wholesale,Mouse, ELECTRONICS ,2.0, ,Cash,,Ali
870,,Retail,Mouse,electronics,, ,,New York,Ali
871,19-03-2024,Retail,Phone,office,1.0, ,Card,,Fatima
872,,Wholesale,Keyboard,Electronics,1.0,,Transfer,NY ,Fatima
873,2023-10-22,Online,Keyboard, ELECTRONICS ,1.0, ,Card,,Ali
874,14-08-2023,Online,Laptop, ELECTRONICS ,2.0,2220.19,,new york,Sara
875,2023-01-11,Online,Keyboard, ELECTRONICS ,3.0,2163.3,card,Chicago,John
876,06/04/2023,Wholesale,Mouse,Office,2.0,,,NY ,John
877,,Online,Mouse,Office,2.0,,card,NY ,John
878,2024-01-31,Retail,Laptop,Office,1.0,,Cash,New York,Ali
879,09-05-2022,Retail,Laptop, ELECTRONICS ,3.0,,Card,,John
880,01/17/2023,Online,Tablet,Office,3.0, ,Cash,NY ,
881,21-04-2023,Wholesale,Mouse,Electronics,2.0,,Card,chicago,Sara
882,30-06-2023,Online,Phone,electronics,, ,Card,New York,John
883,16-01-2023,Online,Laptop,Office,2.0, ,Card,NY ,
884,2023-06-13,Online,Phone,office,,,Card,new york,Sara
885,2022-06-27,Online,Keyboard, ELECTRONICS ,2.0,,Transfer,,
886,,Retail,Mouse, ELECTRONICS ,2.0,,Transfer,Chicago,
887,,Wholesale,Keyboard,office,3.0,,Card,Chicago,Ali
888,,Wholesale,Monitor, ELECTRONICS ,,,Card,NY ,Sara
889,31-03-2024,Retail,Keyboard,electronics,1.0, ,Card,New York,Fatima
890,2024-06-12,Online,Mouse, ELECTRONICS ,3.0,1428.16,Cash,chicago,
891,2023-09-18,Online,Laptop, ELECTRONICS ,,2431.73,Card,chicago,
892,05/12/2024,Online,Tablet,Office,3.0, ,,NY ,Sara
893,06-05-2022,Wholesale,Laptop,Electronics,3.0,,Card,new york,Fatima
894,,Wholesale,Laptop,office,3.0, ,,Chicago,Sara
895,,Retail,Tablet,electronics,2.0,683.59,Card,New York,Fatima
896,,Online,Keyboard,Electronics,1.0,,Card,,John
897,22-02-2023,Wholesale,Phone, ELECTRONICS ,,,,NY ,Ali
898,2022-09-23,Wholesale,Phone, ELECTRONICS ,,,Card,NY ,Ali
899,27-05-2023,Online,Laptop,Office,2.0,1507.08,Card,Chicago,Fatima
900,02-01-2022,Wholesale,Keyboard,electronics,, ,card,new york,
901,2023-07-13,Retail,Monitor,Office,, ,Transfer,,Sara
902,10/11/2022,Wholesale,Phone,electronics,3.0, ,,New York,Ali
903,2024-04-17,Retail,Phone,Office,1.0,1067.82,card,New York,
904,09-07-2023,Wholesale,Laptop,office,1.0,1975.47,card,chicago,
905,,Wholesale,Tablet,Electronics,1.0,601.39,,new york,Fatima
906,03-10-2022,Online,Keyboard,office,2.0,642.96,Cash,Chicago,Sara
907,16-01-2023,Retail,Keyboard,Electronics,2.0,,card,Chicago,Fatima
908,2023-12-28,Online,Keyboard, ELECTRONICS ,2.0,158.29,Cash,Chicago,Fatima
909,12-08-2022,Online,Mouse,Electronics,1.0,1254.48,Cash,new york,Sara
910,,Wholesale,Laptop,Electronics,2.0, ,,NY ,John
911,07/15/2022,Online,Mouse,office,,1547.11,Cash,New York,John
912,,Retail,Mouse, ELECTRONICS ,,1573.79,,New York,Sara
913,2024-04-16,Wholesale,Monitor,office,2.0,,,,
914,01-12-2023,Wholesale,Monitor,electronics,1.0,1991.98,,NY ,John
915,,Online,Keyboard,Electronics,3.0, ,,new york,Fatima
916,12/31/2022,Retail,Phone, ELECTRONICS ,1.0,2084.96,Card,New York,Fatima
917,02/06/2023,Wholesale,Phone, ELECTRONICS ,1.0,,card,Chicago,John
918,2023-02-17,Retail,Mouse,office,1.0,,Transfer,NY ,John
919,2024-05-22,Wholesale,Tablet, ELECTRONICS ,,685.65,Transfer,new york,
920,03-07-2022,Retail,Tablet,Electronics,1.0, ,,,John
921,05/29/2023,Retail,Laptop,Office,3.0,,Transfer,New York,Ali
922,06/15/2024,Online,Mouse,Electronics,, ,,chicago,Sara
923,,Retail,Monitor,Electronics,3.0, ,Card,Chicago,Ali
924,,Wholesale,Tablet,Electronics,3.0,1319.68,,New York,John
925,2022-05-01,Wholesale,Phone,Office,, ,Card,NY ,Fatima
926,2023-02-24,Online,Keyboard,office,1.0,422.38,Cash,new york,
927,,Wholesale,Keyboard,electronics,3.0,,Cash,new york,Fatima
928,2022-10-14,Online,Monitor,electronics,,,card,Chicago,Fatima
929,2023-03-25,Wholesale,Laptop, ELECTRONICS ,,,Transfer,,
930,,Retail,Monitor,Office,2.0,,,new york,Fatima
931,,Online,Mouse,Electronics,1.0,,,new york,
932,10/26/2023,Retail,Keyboard,Electronics,1.0,1086.94,card,New York,Fatima
933,,Online,Keyboard,Electronics,,342.24,,New York,Ali
934,,Wholesale,Monitor, ELECTRONICS ,2.0,,card,New York,Ali
935,07-09-2023,Retail,Laptop,office,1.0, ,Card,chicago,Sara
936,02-02-2022,Wholesale,Phone,Electronics,,985.12,card,new york,
937,28-01-2024,Wholesale,Keyboard,electronics,1.0,,Card,New York,Sara
938,06/21/2023,Online,Phone,electronics,3.0,2745.94,card,new york,
939,23-03-2023,Online,Keyboard,electronics,2.0,1499.57,Card,NY ,
940,2024-02-03,Online,Mouse,electronics,,,Cash,new york,Ali
941,,Online,Tablet,Office,1.0,,card,New York,Ali
942,06-03-2022,Online,Phone,Electronics,3.0,,card,Chicago,Fatima
943,02-04-2022,Online,Phone,electronics,,113.05,,new york,John
944,04/21/2023,Online,Laptop,Electronics,1.0,451.64,,NY ,
945,05/19/2023,Wholesale,Monitor, ELECTRONICS ,3.0, ,,new york,Fatima
946,2022-01-04,Wholesale,Laptop,Office,1.0,1088.96,Transfer,New York,Ali
947,2022-09-02,Wholesale,Keyboard,Electronics,3.0,,card,New York,Fatima
948,,Online,Monitor,Office,3.0, ,card,,
949,23-02-2024,Online,Keyboard,Electronics,3.0,2315.16,Transfer,new york,Ali
950,2023-09-17,Online,Keyboard,office,3.0, ,,New York,Sara
951,,Wholesale,Monitor,office,2.0,936.61,Transfer,new york,Fatima
952,05/05/2024,Online,Mouse, ELECTRONICS ,2.0, ,Transfer,Chicago,Ali
953,09/02/2022,Online,Phone,electronics,2.0, ,Transfer,Chicago,John
954,,Retail,Tablet,office,2.0,,Card,Chicago,John
955,10/31/2023,Online,Keyboard,electronics,1.0,,Card,new york,John
956,2024-06-07,Online,Monitor,office,1.0, ,Card,Chicago,Fatima
957,15-11-2022,Online,Tablet,electronics,, ,card,Chicago,Ali
958,10/01/2022,Retail,Laptop,Electronics,2.0, ,card,Chicago,John
959,11-09-2023,Wholesale,Laptop,office,3.0,1465.44,Cash,New York,Ali
960,01/17/2022,Wholesale,Laptop,Electronics,1.0,406.72,,Chicago,Sara
961,,Online,Monitor, ELECTRONICS ,, ,Transfer,New York,Fatima
962,2023-04-05,Wholesale,Phone,electronics,2.0,335.58,Transfer,,Ali
963,01/03/2023,Online,Phone,Electronics,2.0,,card,New York,Sara
964,,Online,Keyboard, ELECTRONICS ,1.0, ,Transfer,chicago,Fatima
965,2022-04-30,Online,Monitor,Electronics,,,Transfer,new york,
966,2024-04-17,Wholesale,Phone, ELECTRONICS ,1.0,1852.82,Card,chicago,John
967,19-09-2023,Online,Laptop, ELECTRONICS ,1.0,,card,new york,Ali
968,05/31/2022,Online,Mouse,electronics,,2207.21,Cash,new york,Sara
969,04/14/2022,Retail,Tablet,office,1.0, ,card,NY ,Sara
970,2023-01-31,Online,Keyboard,Electronics,,635.13,Transfer,new york,Sara
971,02/25/2023,Retail,Phone, ELECTRONICS ,3.0,,,NY ,
972,08-09-2023,Wholesale,Phone,Office,2.0,2419.4,,New York,Sara
973,01/29/2024,Wholesale,Mouse,office,2.0,,,Chicago,Sara
974,2023-03-29,Wholesale,Mouse,electronics,3.0,,card,Chicago,
975,2023-04-04,Wholesale,Mouse,Electronics,3.0,,Cash,,Fatima
976,03-07-2023,Retail,Tablet,electronics,2.0,793.65,Transfer,Chicago,Fatima
977,,Online,Mouse,Office,3.0, ,Transfer,new york,Ali
978,,Retail,Keyboard, ELECTRONICS ,2.0,2101.68,Card,Chicago,Fatima
979,05/29/2022,Wholesale,Tablet, ELECTRONICS ,1.0, ,,chicago,Ali
980,09/11/2023,Retail,Monitor,office,1.0, ,Transfer,NY ,Ali
981,14-06-2024,Wholesale,Keyboard,electronics,,,card,NY ,Ali
982,,Wholesale,Monitor, ELECTRONICS ,, ,Transfer,Chicago,Fatima
983,,Online,Keyboard,Office,2.0,2059.78,Card,Chicago,
984,08/28/2022,Retail,Mouse,Office,1.0,1932.85,Card,NY ,Sara
985,26-07-2023,Retail,Keyboard,Office,2.0,,Cash,,
986,2022-03-07,Retail,Monitor,Electronics,2.0,46.97,,New York,Ali
987,12/22/2022,Retail,Phone, ELECTRONICS ,2.0,,,New York,John
988,05/02/2024,Wholesale,Laptop, ELECTRONICS ,2.0,,Cash,New York,John
989,,Online,Mouse,Electronics,1.0,,Cash,,Sara
990,2022-01-10,Online,Tablet,electronics,3.0,960.3,,chicago,Sara
991,08/31/2022,Online,Mouse, ELECTRONICS ,3.0,,,new york,Ali
992,10/06/2022,Retail,Tablet,Electronics,, ,card,new york,John
993,,Online,Monitor,electronics,3.0, ,Card,,John
994,03/09/2024,Retail,Mouse, ELECTRONICS ,, ,Cash,,
995,09-04-2023,Wholesale,Laptop,electronics,2.0, ,card,Chicago,Fatima
996,09-01-2023,Wholesale,Monitor, ELECTRONICS ,2.0,,Transfer,New York,Sara
997,04-04-2023,Online,Keyboard,electronics,3.0, ,Card,NY ,Fatima
998,22-01-2022,Wholesale,Phone,Office,,186.93,card,NY ,John
999,22-01-2024,Wholesale,Keyboard,office,1.0,,card,,Sara
1000,2022-09-15,Wholesale,Tablet,Office,,66.03,Card,NY ,Ali
1001,09/24/2023,Retail,Laptop,office,2.0,106.17,Cash,Chicago,Fatima
1002,,Wholesale,Monitor,Electronics,3.0,,card,Chicago,
1003,15-05-2023,Online,Tablet, ELECTRONICS ,2.0,,,New York,
1004,2023-02-04,Retail,Monitor, ELECTRONICS ,2.0,1640.83,card,NY ,Fatima
1005,,Wholesale,Monitor,office,3.0, ,Transfer,NY ,Ali
1006,18-11-2022,Online,Phone, ELECTRONICS ,1.0,1387.75,Card,New York,Ali
1007,10/18/2022,Retail,Laptop,Electronics,1.0, ,Cash,chicago,Fatima
1008,05/26/2024,Online,Laptop, ELECTRONICS ,,,card,,
1009,01-07-2023,Retail,Monitor,Electronics,3.0, ,,Chicago,Fatima
1010,27-01-2022,Retail,Monitor,Electronics,2.0,,Cash,,Sara
1011,02/14/2022,Wholesale,Phone,Office,,2347.57,Card,New York,Sara
1012,04/03/2024,Online,Phone, ELECTRONICS ,2.0,852.28,Card,new york,Ali
1013,,Wholesale,Tablet,office,1.0, ,,New York,Fatima
1014,02-06-2022,Online,Mouse,Office,2.0,989.37,,NY ,Ali
1015,04/24/2022,Wholesale,Keyboard, ELECTRONICS ,2.0,,card,NY ,Fatima
1016,,Retail,Laptop,Electronics,2.0,1355.45,card,new york,
1017,2023-12-07,Retail,Tablet, ELECTRONICS ,2.0,,Transfer,chicago,Ali
1018,2023-07-31,Wholesale,Phone,office,1.0, ,Transfer,Chicago,John
1019,,Retail,Monitor,Office,2.0,2795.18,Card,,Sara
1020,,Retail,Phone,Electronics,,683.87,Card,Chicago,Fatima
1021,05/03/2023,Online,Mouse, ELECTRONICS ,2.0, ,Cash,Chicago,Fatima
1022,03-02-2023,Online,Tablet, ELECTRONICS ,, ,card,,Sara
1023,04/14/2022,Retail,Mouse,Office,2.0,116.84,Transfer,chicago,Fatima
1024,10/21/2022,Online,Keyboard, ELECTRONICS ,2.0,232.84,Card,New York,Fatima
1025,2024-02-09,Wholesale,Keyboard,Office,2.0,,Transfer,NY ,
1026,,Retail,Laptop,Electronics,2.0,,,chicago,Ali
1027,,Online,Keyboard,Office,2.0, ,Card,NY ,
1028,2022-07-08,Retail,Phone,office,, ,card,New York,Ali
1029,02/05/2022,Online,Tablet,Electronics,1.0,699.02,Transfer,new york,
1030,09-03-2024,Retail,Monitor,office,1.0,,Cash,,Ali
1031,04-01-2024,Online,Monitor,office,1.0,,Card,NY ,Fatima
1032,,Wholesale,Mouse,Office,3.0,,Transfer,,Sara
1033,12/17/2023,Wholesale,Monitor,Office,3.0,,Transfer,new york,John
1034,2024-02-07,Online,Laptop,office,1.0,,Cash,Chicago,Sara
1035,11-07-2023,Online,Monitor,Office,1.0, ,card,New York,Ali
1036,2022-02-21,Online,Tablet,Electronics,, ,Card,Chicago,Sara
1037,2024-04-14,Online,Monitor, ELECTRONICS ,2.0, ,,,Ali
1038,03/11/2022,Retail,Keyboard,office,2.0,593.1,Card,Chicago,
1039,02/27/2023,Retail,Monitor,Office,1.0, ,card,NY ,John
1040,,Wholesale,Phone,electronics,,1279.02,Cash,NY ,Ali
1041,19-12-2023,Retail,Laptop,office,2.0, ,Card,Chicago,Fatima
1042,2022-06-22,Online,Keyboard, ELECTRONICS ,1.0,,Card,Chicago,Sara
1043,04/02/2024,Retail,Tablet, ELECTRONICS ,3.0,608.88,Cash,,John
1044,12/20/2022,Retail,Mouse,Electronics,2.0, ,card,Chicago,Fatima
1045,,Wholesale,Monitor,office,1.0,,Transfer,New York,
1046,25-10-2022,Online,Laptop,electronics,2.0,,Card,chicago,
1047,,Online,Monitor,electronics,1.0,,,chicago,Fatima
1048,21-07-2022,Wholesale,Laptop,office,3.0,,Cash,NY ,
1049,,Online,Monitor,Electronics,3.0,2893.57,Transfer,chicago,John
1050,07-04-2022,Online,Keyboard,Electronics,, ,,NY ,John
1051,,Online,Tablet,Electronics,, ,card,new york,Sara
1052,12-09-2022,Wholesale,Monitor,Electronics,2.0,,Cash,chicago,John
1053,19-09-2023,Retail,Mouse,office,, ,Transfer,,
1054,2023-05-30,Retail,Mouse,office,3.0,2838.0,Cash,chicago,
1055,,Retail,Phone,Office,3.0,1346.88,,NY ,Fatima
1056,07/09/2023,Retail,Monitor,Electronics,1.0,,Transfer,,Sara
1057,04/15/2024,Retail,Keyboard,Electronics,, ,card,Chicago,Fatima
1058,14-06-2024,Wholesale,Tablet,office,2.0,,Card,new york,Fatima
1059,,Retail,Tablet,office,,,,chicago,Ali
1060,17-08-2022,Retail,Tablet,Office,2.0, ,,chicago,John
1061,,Retail,Keyboard,Electronics,3.0,,card,Chicago,John
1062,,Online,Monitor,electronics,1.0, ,Card,Chicago,Fatima
1063,2022-04-23,Online,Phone,Office,2.0,2692.74,Card,chicago,Ali
1064,,Online,Mouse, ELECTRONICS ,2.0,2131.02,,Chicago,Sara
1065,2023-07-21,Online,Laptop,Office,3.0,1117.19,Card,Chicago,Ali
1066,,Retail,Laptop, ELECTRONICS ,1.0, ,Cash,chicago,Ali
1067,09-08-2023,Retail,Phone,office,2.0,1432.38,card,New York,John
1068,27-02-2023,Online,Tablet,Electronics,1.0,2112.22,Transfer,Chicago,John
1069,,Wholesale,Mouse,electronics,,2585.93,Card,new york,
1070,03-01-2023,Retail,Laptop,Electronics,1.0,,card,,Fatima
1071,,Retail,Tablet,Office,3.0, ,Transfer,NY ,Sara
1072,09-01-2023,Online,Keyboard,office,3.0,2885.03,Transfer,NY ,
1073,,Online,Laptop,electronics,,567.19,Transfer,NY ,Ali
1074,,Online,Phone, ELECTRONICS ,2.0,2348.73,Cash,Chicago,Fatima
1075,2023-07-30,Wholesale,Mouse,electronics,1.0, ,card,new york,Ali
1076,19-04-2023,Wholesale,Phone, ELECTRONICS ,3.0,1821.71,,,Fatima
1077,05/14/2024,Retail,Laptop,office,,2327.67,,Chicago,Fatima
1078,03/02/2024,Retail,Mouse,office,3.0,343.98,Cash,new york,John
1079,,Wholesale,Tablet, ELECTRONICS ,1.0,,Transfer,new york,John
1080,2024-04-25,Online,Laptop,Electronics,3.0, ,Card,Chicago,Sara
1081,2023-07-01,Retail,Laptop,electronics,1.0, ,card,,Fatima
1082,,Retail,Mouse,Electronics,2.0, ,Card,New York,Fatima
1083,10/15/2023,Retail,Tablet,office,3.0,2569.81,Card,chicago,Sara
1084,10-04-2022,Online,Keyboard,electronics,2.0,,card,Chicago,Fatima
1085,19-03-2023,Wholesale,Keyboard,office,,,card,NY ,Ali
1086,2024-03-03,Retail,Tablet, ELECTRONICS ,3.0,674.57,Cash,New York,
1087,,Retail,Keyboard,office,2.0,2281.97,,new york,
1088,07/12/2023,Online,Laptop,office,1.0,2994.7,Card,chicago,Ali
1089,2022-01-25,Online,Monitor,electronics,3.0,,Card,,
1090,03/18/2024,Wholesale,Tablet,office,, ,,Chicago,Ali
1091,11/10/2022,Online,Tablet,electronics,3.0,2619.76,,Chicago,John
1092,04/23/2022,Online,Monitor,Office,2.0,,Card,chicago,
1093,02/02/2023,Wholesale,Monitor,Office,3.0,614.88,Cash,chicago,Ali
1094,07/17/2023,Wholesale,Phone, ELECTRONICS ,,2672.99,Card,,
1095,,Online,Phone, ELECTRONICS ,3.0,841.66,Card,,Fatima
1096,04/17/2022,Wholesale,Mouse, ELECTRONICS ,, ,Transfer,,John
1097,2022-08-23,Wholesale,Tablet,office,1.0,,Card,Chicago,Fatima
1098,2024-01-16,Online,Mouse,Electronics,2.0,,,NY ,Sara
1099,,Online,Monitor,office,2.0, ,,Chicago,
1100,2022-08-04,Wholesale,Monitor,Electronics,,1506.9,Transfer,chicago,Ali
1101,29-04-2024,Online,Phone,electronics,1.0, ,Transfer,New York,Fatima
1102,02/10/2024,Wholesale,Monitor,Office,2.0, ,Cash,new york,Ali
1103,15-05-2023,Wholesale,Mouse, ELECTRONICS ,2.0,85.42,,chicago,John
1104,,Retail,Keyboard, ELECTRONICS ,1.0,,Transfer,New York,John
1105,13-11-2023,Online,Mouse,office,,,Cash,new york,John
1106,2024-03-21,Wholesale,Tablet, ELECTRONICS ,2.0,2855.33,,new york,
1107,2024-03-14,Wholesale,Phone, ELECTRONICS ,3.0, ,,New York,Ali
1108,20-03-2023,Retail,Mouse, ELECTRONICS ,3.0, ,Transfer,New York,John
1109,10/22/2023,Retail,Laptop,office,2.0, ,card,Chicago,Ali
1110,12/23/2023,Online,Laptop,Office,3.0,1335.66,,NY ,Ali
1111,05-03-2024,Wholesale,Tablet,Electronics,2.0,2643.27,Cash,chicago,
1112,12-12-2022,Online,Monitor,electronics,2.0,103.69,Cash,NY ,
1113,28-02-2022,Retail,Phone, ELECTRONICS ,, ,card,new york,John
1114,2023-05-20,Online,Tablet,Office,1.0,,Cash,New York,Sara
1115,,Retail,Monitor,Electronics,,2895.03,card,New York,Ali
1116,2022-03-08,Wholesale,Mouse,Electronics,3.0,1978.95,card,Chicago,Ali
1117,,Online,Monitor,Office,,1524.91,Card,NY ,Sara
1118,,Retail,Mouse,office,3.0, ,card,NY ,Ali
1119,24-11-2023,Retail,Phone,Electronics,1.0, ,card,New York,Fatima
1120,2023-05-28,Retail,Phone,Electronics,2.0,,card,Chicago,Ali
1121,06/02/2022,Wholesale,Mouse,office,3.0, ,,Chicago,John
1122,,Online,Phone,Electronics,1.0, ,card,New York,John
1123,2022-11-08,Wholesale,Mouse,electronics,2.0,,Cash,New York,Fatima
1124,2023-12-28,Retail,Tablet,Office,1.0, ,card,chicago,Ali
1125,,Wholesale,Monitor,office,,,Cash,NY ,Fatima
