"transaction_id","transaction_date","customer_type","product","category","quantity","amount","payment_method","city","sales_rep"
1148,2023-08-14,"Online","phone","electronics",2,2093.18,"card","new york","Sara"
1149,2023-06-16,"Wholesale","monitor","electronics",1,1527.74,"card","new york","John"
1150,2024-01-25,"Wholesale","tablet","office",2,2306.47,"cash","washington","John"
1154,2022-02-26,"Online","monitor","electronics",1,1670.36,"cash","new york","Fatima"
1155,2023-12-17,"Online","tablet","office",2,822.83,"cash","new york","Ali"
1156,2023-11-02,"Wholesale","tablet","office",2,1527.74,"card","new york","Sara"
1159,2024-05-30,"Online","keyboard","electronics",2,1527.74,"cash","new york","Ali"
1161,2022-07-08,"Retail","mouse","office",2,1527.74,"card","new york","John"
1163,2023-10-06,"Retail","keyboard","office",2,1527.74,"transfer","washington","John"
1164,2024-01-14,"Wholesale","keyboard","electronics",2,1527.74,"card","chicago","Ali"
1165,2023-04-15,"Retail","keyboard","office",3,1527.74,"card","new york","Sara"
1167,2023-05-31,"Online","mouse","electronics",3,1527.74,"card","chicago","Sara"
1168,2023-11-30,"Online","keyboard","electronics",1,1527.74,"cash","washington","Fatima"
1169,2022-04-23,"Online","laptop","electronics",2,1193.88,"transfer","chicago","Fatima"
1171,2022-08-09,"Wholesale","phone","electronics",3,1527.74,"transfer","new york","Fatima"
1172,2023-06-30,"Online","tablet","electronics",2,1527.74,"cash","chicago","Fatima"
1175,2022-01-21,"Wholesale","tablet","electronics",3,1527.74,"card","new york","John"
1180,2024-03-01,"Wholesale","phone","electronics",3,1527.74,"cheque","new york","Ali"
1181,2023-11-13,"Wholesale","monitor","electronics",1,1527.74,"card","washington","John"
1182,2022-07-14,"Wholesale","tablet","electronics",2,1527.74,"transfer","chicago","Sara"
1183,2023-06-29,"Wholesale","keyboard","office",2,1527.74,"cash","chicago","Fatima"
1184,2024-03-08,"Retail","monitor","office",2,1527.74,"cash","new york","John"
1186,2022-11-04,"Online","keyboard","office",2,1527.74,"transfer","washington","Fatima"
1189,2022-11-14,"Retail","mouse","electronics",2,1527.74,"cheque","chicago","Fatima"
1190,2022-02-21,"Online","laptop","office",3,1527.74,"cheque","new york","John"
1191,2024-04-16,"Wholesale","phone","electronics",2,1527.74,"card","new york","John"
1192,2024-05-13,"Wholesale","keyboard","electronics",1,1527.74,"cheque","new york","Fatima"
1193,2024-05-13,"Online","keyboard","electronics",2,1272.86,"transfer","new york","Fatima"
1201,2023-10-18,"Wholesale","keyboard","electronics",2,115.76,"cheque","new york","Fatima"
1203,2023-01-28,"Retail","phone","office",2,2675,"card","new york","Fatima"
1204,2024-02-09,"Online","monitor","electronics",1,1527.74,"transfer","chicago","John"
1205,2024-01-03,"Retail","monitor","office",2,2834.69,"cash","new york","Fatima"
1206,2024-06-10,"Retail","monitor","electronics",3,1527.74,"cash","chicago","John"
1211,2023-12-06,"Online","keyboard","office",2,1527.74,"transfer","chicago","John"
1212,2023-09-27,"Wholesale","laptop","electronics",3,31.84,"card","washington","Sara"
1213,2022-11-21,"Retail","phone","office",1,1527.74,"cheque","new york","Sara"
1215,2022-12-27,"Online","tablet","office",3,1527.74,"card","new york","John"
1217,2023-10-04,"Retail","monitor","electronics",2,1527.74,"cash","chicago","Fatima"
1218,2022-03-08,"Retail","laptop","office",2,1527.74,"card","chicago","Sara"
1219,2023-04-07,"Wholesale","tablet","office",3,1527.74,"card","new york","Sara"
1220,2022-07-09,"Wholesale","keyboard","office",2,1527.74,"transfer","new york","Sara"
1221,2024-02-22,"Online","tablet","electronics",3,1527.74,"card","washington","Ali"
1223,2022-05-06,"Retail","monitor","office",3,1527.74,"transfer","chicago","Fatima"
1224,2022-09-14,"Online","monitor","electronics",2,796.6,"transfer","washington","Ali"
1225,2024-01-14,"Online","keyboard","office",3,1527.74,"cheque","chicago","Sara"
1227,2023-01-15,"Wholesale","phone","office",2,1304.14,"cash","washington","Fatima"
1228,2023-07-10,"Retail","laptop","electronics",2,617.67,"transfer","new york","John"
1229,2022-08-08,"Online","tablet","electronics",3,1527.74,"card","new york","John"
1230,2023-05-31,"Online","monitor","electronics",2,1320.13,"transfer","new york","John"
1231,2024-03-09,"Wholesale","keyboard","office",3,1527.74,"cheque","chicago","Ali"
1232,2024-03-25,"Retail","phone","electronics",3,1527.74,"cash","chicago","John"
1233,2022-01-22,"Online","mouse","electronics",1,1527.74,"card","chicago","Sara"
1234,2022-06-01,"Wholesale","laptop","electronics",3,1527.74,"transfer","chicago","Fatima"
1237,2023-01-23,"Wholesale","keyboard","office",2,979.58,"transfer","chicago","Ali"
1238,2024-03-13,"Online","phone","electronics",1,2948.79,"transfer","washington","John"
1239,2022-07-23,"Online","keyboard","electronics",1,2836.8,"cheque","new york","Ali"
1241,2022-05-19,"Retail","mouse","electronics",3,2810.65,"card","new york","Ali"
1242,2023-06-19,"Retail","mouse","electronics",3,1527.74,"cheque","chicago","Fatima"
1244,2024-04-01,"Retail","monitor","electronics",2,1527.74,"card","chicago","Sara"
1245,2022-05-08,"Retail","laptop","electronics",2,1527.74,"transfer","new york","Ali"
1246,2022-06-16,"Retail","phone","office",2,1527.74,"cheque","washington","Fatima"
1248,2023-11-26,"Retail","monitor","office",2,1527.74,"transfer","chicago","Ali"
1249,2023-05-08,"Retail","mouse","electronics",2,1527.74,"cash","washington","Sara"
1250,2023-05-24,"Retail","keyboard","electronics",3,1527.74,"card","chicago","Fatima"
1252,2022-12-31,"Retail","keyboard","electronics",1,1013.83,"cheque","new york","Fatima"
1253,2024-01-04,"Wholesale","phone","electronics",1,1219.87,"card","washington","John"
1254,2022-04-10,"Wholesale","monitor","electronics",2,71.73,"card","new york","Ali"
1255,2023-08-28,"Wholesale","tablet","office",3,1527.74,"card","washington","Fatima"
1256,2024-06-13,"Online","mouse","electronics",2,1527.74,"card","chicago","Sara"
1257,2023-04-30,"Online","mouse","office",2,1527.74,"card","washington","Ali"
1258,2022-01-31,"Retail","mouse","electronics",2,1527.74,"cash","chicago","Fatima"
1259,2023-07-25,"Wholesale","phone","office",1,1527.74,"cheque","washington","Ali"
1260,2022-04-06,"Retail","mouse","electronics",3,2142.9,"transfer","new york","Sara"
1261,2022-04-04,"Wholesale","mouse","office",2,1527.74,"cheque","new york","Sara"
1265,2024-05-26,"Wholesale","keyboard","electronics",3,2535.43,"cash","new york","Ali"
1268,2022-08-18,"Wholesale","tablet","electronics",2,1527.74,"transfer","new york","Fatima"
1269,2023-12-07,"Retail","phone","electronics",2,1527.74,"card","washington","John"
1270,2023-01-05,"Wholesale","monitor","office",1,734.52,"cheque","chicago","Sara"
1275,2022-10-29,"Retail","laptop","office",2,227.71,"cheque","new york","Sara"
1276,2022-10-19,"Wholesale","monitor","electronics",1,1527.74,"card","chicago","Sara"
1280,2023-03-05,"Online","mouse","office",2,1527.74,"cheque","washington","Ali"
1281,2024-03-13,"Wholesale","tablet","electronics",2,1527.74,"card","washington","John"
1283,2023-06-01,"Online","tablet","electronics",3,1527.74,"card","new york","Ali"
1286,2023-05-23,"Retail","mouse","electronics",2,2431.37,"card","new york","Ali"
1288,2022-04-12,"Wholesale","phone","electronics",2,2463.04,"cheque","new york","Sara"
1290,2023-09-14,"Online","tablet","electronics",3,2760.29,"card","chicago","John"
1291,2023-12-31,"Retail","tablet","office",2,1527.74,"cheque","new york","Fatima"
1294,2023-12-10,"Retail","phone","electronics",2,1527.74,"cheque","chicago","Sara"
1295,2022-08-29,"Wholesale","laptop","office",3,1527.74,"cash","new york","Sara"
1297,2023-02-16,"Wholesale","monitor","office",2,1870.96,"card","new york","Sara"
1299,2023-12-25,"Wholesale","laptop","office",1,1527.74,"cheque","new york","John"
1301,2022-12-22,"Wholesale","tablet","electronics",2,1527.74,"card","washington","Fatima"
1302,2024-04-23,"Online","tablet","electronics",1,2478.22,"cash","washington","Ali"
1303,2022-08-04,"Retail","mouse","office",2,1527.74,"card","chicago","Fatima"
1304,2022-10-05,"Online","phone","office",1,116.67,"transfer","chicago","Sara"
1305,2024-04-30,"Retail","monitor","electronics",1,52.72,"card","chicago","Fatima"
1307,2023-09-20,"Retail","tablet","electronics",3,1527.74,"cheque","chicago","John"
1308,2024-04-06,"Retail","monitor","office",3,1527.74,"cash","washington","Ali"
1309,2024-02-23,"Online","laptop","office",1,103.25,"cash","washington","Fatima"
1314,2023-01-15,"Online","monitor","office",2,1527.74,"cash","chicago","Fatima"
1316,2022-10-05,"Retail","mouse","office",2,1527.74,"cheque","chicago","John"
1318,2023-04-10,"Online","phone","electronics",1,1527.74,"card","chicago","John"
1321,2022-07-05,"Wholesale","phone","office",2,1527.74,"card","washington","Fatima"
1323,2022-06-05,"Wholesale","mouse","electronics",3,1527.74,"card","washington","Sara"
1326,2022-11-23,"Wholesale","keyboard","electronics",3,1527.74,"card","chicago","Ali"
1331,2022-09-09,"Retail","phone","office",2,1527.74,"cheque","chicago","Fatima"
1332,2022-06-01,"Online","phone","electronics",1,1527.74,"card","new york","Ali"
1333,2022-10-16,"Retail","mouse","electronics",2,1209.72,"cheque","new york","Sara"
1334,2023-06-30,"Retail","mouse","office",3,1527.74,"cheque","new york","John"
1335,2022-01-27,"Wholesale","keyboard","electronics",1,1527.74,"card","chicago","John"
1336,2023-09-03,"Retail","mouse","office",2,1527.74,"cheque","chicago","Sara"
1337,2022-09-01,"Online","phone","electronics",1,1527.74,"card","new york","Sara"
1338,2023-01-05,"Retail","tablet","office",2,2600.02,"cash","new york","Fatima"
1339,2022-07-05,"Retail","monitor","electronics",2,1527.74,"card","washington","John"
1340,2022-11-12,"Wholesale","monitor","electronics",2,1527.74,"card","chicago","Sara"
1341,2024-02-20,"Retail","monitor","electronics",2,1527.74,"cheque","washington","John"
1343,2022-02-10,"Retail","laptop","electronics",1,1527.74,"card","washington","Sara"
1344,2023-01-08,"Retail","phone","office",2,1527.74,"card","new york","John"
1346,2022-03-06,"Retail","phone","office",1,1527.74,"transfer","washington","Fatima"
1347,2022-07-29,"Wholesale","monitor","office",2,1527.74,"card","new york","Ali"
1348,2022-06-05,"Retail","mouse","office",3,282.01,"cheque","washington","Sara"
1350,2022-09-18,"Wholesale","tablet","electronics",2,1527.74,"card","new york","Ali"
1352,2022-11-30,"Retail","monitor","electronics",2,1527.74,"cheque","new york","Sara"
1353,2022-03-10,"Wholesale","keyboard","office",3,1197.76,"card","new york","John"
1354,2022-10-28,"Online","tablet","office",1,1527.74,"cash","chicago","Fatima"
1355,2024-02-04,"Online","tablet","electronics",1,2724.78,"cash","chicago","Sara"
1356,2023-09-22,"Online","tablet","office",2,1527.74,"transfer","chicago","Fatima"
1358,2022-02-12,"Online","laptop","electronics",3,744.79,"cash","washington","Fatima"
1361,2022-02-01,"Retail","mouse","electronics",2,1527.74,"cash","new york","Ali"
1363,2023-07-30,"Online","keyboard","electronics",2,1527.74,"transfer","new york","John"
1364,2023-12-04,"Online","keyboard","office",2,2658.55,"transfer","washington","Ali"
1366,2022-08-03,"Online","phone","electronics",2,1527.74,"card","chicago","Fatima"
1368,2024-03-18,"Wholesale","monitor","office",2,1527.74,"transfer","new york","Sara"
1371,2022-07-10,"Online","tablet","office",2,2329.63,"cash","chicago","Sara"
1372,2023-05-08,"Wholesale","tablet","electronics",2,572.61,"cheque","washington","Ali"
1375,2022-01-16,"Online","mouse","electronics",1,1527.74,"card","new york","Sara"
1376,2023-10-19,"Retail","monitor","electronics",2,1527.74,"cash","new york","Fatima"
1377,2023-01-30,"Retail","keyboard","electronics",2,2555.7,"card","new york","Ali"
1378,2023-09-03,"Wholesale","keyboard","office",1,1527.74,"card","washington","Sara"
1381,2022-04-20,"Retail","keyboard","office",1,1527.74,"cheque","chicago","John"
1382,2022-02-25,"Retail","monitor","office",1,1527.74,"card","chicago","Sara"
1384,2023-11-20,"Wholesale","phone","electronics",3,485.31,"cash","new york","Fatima"
1385,2022-01-12,"Wholesale","laptop","office",2,892.31,"transfer","new york","Fatima"
1386,2023-11-01,"Online","monitor","office",2,2387.7,"cash","new york","Ali"
1388,2023-04-10,"Wholesale","keyboard","electronics",1,1527.74,"card","washington","Fatima"
1389,2022-01-20,"Online","phone","office",2,2440.9,"cheque","washington","Ali"
1391,2022-05-18,"Online","tablet","electronics",3,385.88,"cash","chicago","Fatima"
1392,2022-04-15,"Retail","phone","office",1,2782.81,"card","chicago","John"
1393,2022-11-30,"Wholesale","laptop","office",2,716.28,"cash","chicago","Ali"
1394,2023-01-31,"Retail","laptop","electronics",2,2422.4,"cheque","washington","Sara"
1395,2022-11-10,"Retail","mouse","office",2,2583.05,"cheque","chicago","Fatima"
1396,2024-03-24,"Wholesale","mouse","office",2,1527.74,"card","new york","Ali"
1398,2023-06-30,"Retail","laptop","electronics",2,1527.74,"card","new york","John"
1400,2023-01-22,"Retail","mouse","office",2,1527.74,"transfer","new york","Fatima"
1401,2022-06-05,"Wholesale","mouse","electronics",2,1527.74,"card","new york","John"
1402,2023-09-23,"Online","laptop","electronics",1,1527.74,"card","washington","Sara"
1403,2023-06-12,"Wholesale","mouse","electronics",2,1527.74,"card","chicago","John"
1404,2022-02-16,"Online","tablet","office",3,1527.74,"card","washington","Fatima"
1405,2022-06-25,"Online","monitor","electronics",2,1752.98,"cheque","washington","John"
1407,2022-11-20,"Retail","laptop","electronics",2,1527.74,"cash","washington","John"
1408,2024-06-18,"Retail","tablet","office",3,274.48,"card","washington","Sara"
1409,2023-12-29,"Online","mouse","electronics",3,1527.74,"cash","washington","Fatima"
1410,2023-06-04,"Retail","monitor","electronics",2,1527.74,"cheque","new york","John"
1411,2022-08-01,"Wholesale","keyboard","electronics",2,1527.74,"card","new york","Sara"
1413,2024-04-24,"Wholesale","monitor","electronics",2,1527.74,"card","washington","Ali"
1416,2024-04-20,"Wholesale","laptop","office",2,834.21,"transfer","washington","Fatima"
1418,2024-02-21,"Online","laptop","electronics",1,2049.49,"card","washington","Sara"
1419,2023-11-01,"Retail","phone","office",1,1527.74,"card","new york","Fatima"
1420,2022-05-09,"Online","monitor","office",2,809.06,"card","new york","Sara"
1422,2023-12-07,"Wholesale","keyboard","electronics",2,1527.74,"card","chicago","Ali"
1423,2022-03-26,"Retail","monitor","office",2,1527.74,"transfer","chicago","Sara"
1425,2022-03-29,"Wholesale","mouse","electronics",2,2252.35,"card","chicago","Ali"
1426,2024-01-18,"Wholesale","monitor","office",3,1527.74,"cash","chicago","John"
1430,2024-03-09,"Online","mouse","electronics",2,1527.74,"card","chicago","Ali"
1432,2022-03-26,"Online","tablet","electronics",1,1527.74,"card","chicago","Fatima"
1434,2022-05-19,"Retail","keyboard","office",3,2893.44,"cash","chicago","Fatima"
1435,2022-11-04,"Retail","keyboard","office",3,2493.95,"card","new york","John"
1436,2023-08-25,"Wholesale","phone","electronics",2,1527.74,"cash","chicago","Fatima"
1438,2023-09-07,"Wholesale","keyboard","office",3,1527.74,"transfer","washington","Sara"
1439,2022-08-29,"Wholesale","keyboard","electronics",2,367.24,"transfer","new york","Ali"
1440,2024-02-01,"Online","monitor","electronics",2,1527.74,"card","new york","John"
1441,2023-11-16,"Wholesale","laptop","office",2,1555.06,"card","washington","Sara"
1442,2024-06-10,"Online","laptop","electronics",2,1527.74,"card","washington","Sara"
1443,2022-04-22,"Wholesale","monitor","office",1,1527.74,"cheque","new york","Ali"
1446,2022-05-17,"Online","phone","electronics",2,1527.74,"transfer","new york","Sara"
1448,2022-12-15,"Online","monitor","electronics",1,1527.74,"transfer","chicago","John"
1449,2023-11-21,"Online","laptop","office",2,1527.74,"card","chicago","John"
1451,2022-06-14,"Wholesale","mouse","electronics",1,2378.82,"cash","chicago","Sara"
1452,2024-05-14,"Wholesale","phone","electronics",2,1527.74,"cheque","new york","Ali"
1453,2023-01-06,"Online","laptop","electronics",2,1527.74,"card","washington","Fatima"
1454,2023-05-21,"Wholesale","phone","electronics",1,2172.88,"cheque","chicago","Sara"
1455,2023-04-10,"Online","mouse","electronics",1,1527.74,"card","chicago","Sara"
1458,2022-02-10,"Retail","monitor","office",2,1527.74,"cheque","washington","Ali"
1459,2023-03-15,"Wholesale","monitor","office",2,1464.03,"card","new york","Ali"
1461,2023-11-16,"Online","monitor","electronics",2,1527.74,"cash","new york","John"
1462,2022-09-25,"Retail","mouse","electronics",3,1937.39,"card","chicago","John"
1465,2022-06-04,"Retail","phone","electronics",2,1527.74,"card","new york","Sara"
1466,2024-04-03,"Retail","keyboard","electronics",2,1770.45,"card","chicago","Fatima"
1467,2022-05-18,"Retail","monitor","electronics",2,1527.74,"cheque","chicago","Fatima"
1470,2022-12-09,"Wholesale","monitor","office",1,1776.25,"cash","new york","Ali"
1471,2023-02-24,"Online","mouse","electronics",2,1527.74,"transfer","new york","Sara"
1472,2023-05-19,"Wholesale","monitor","electronics",3,1527.74,"cheque","washington","Fatima"
1475,2022-03-19,"Wholesale","keyboard","electronics",1,2365.09,"card","new york","Fatima"
1476,2024-04-20,"Wholesale","monitor","electronics",3,1527.74,"transfer","chicago","John"
1477,2023-08-20,"Retail","keyboard","electronics",3,1527.74,"cash","washington","Ali"
1479,2022-09-11,"Wholesale","monitor","office",2,1527.74,"cash","washington","John"
1481,2023-11-09,"Wholesale","phone","office",1,1527.74,"card","chicago","Sara"
1482,2023-08-25,"Wholesale","keyboard","electronics",3,201.25,"card","new york","Ali"
1483,2023-10-19,"Online","mouse","office",1,1527.74,"card","new york","Fatima"
1486,2023-04-03,"Wholesale","mouse","electronics",3,1527.74,"card","new york","Ali"
1487,2024-06-03,"Wholesale","mouse","electronics",2,1527.74,"cheque","new york","John"
1488,2022-07-26,"Wholesale","mouse","electronics",1,1527.74,"card","new york","Sara"
1490,2023-02-27,"Retail","tablet","electronics",2,1527.74,"card","washington","Fatima"
1493,2022-08-23,"Online","mouse","office",2,2800.8,"card","washington","Sara"
1496,2023-07-24,"Retail","phone","electronics",3,1168.78,"cheque","new york","Ali"
1497,2022-03-02,"Retail","tablet","office",3,1403.89,"card","chicago","Ali"
1498,2022-12-26,"Wholesale","monitor","electronics",3,1160.87,"cash","new york","Fatima"
1499,2022-01-12,"Wholesale","tablet","electronics",1,438.52,"cash","new york","Ali"
1500,2022-09-30,"Wholesale","keyboard","office",2,1527.74,"card","chicago","Sara"
1501,2023-05-16,"Online","phone","electronics",2,1527.74,"transfer","washington","Sara"
1502,2023-05-22,"Online","monitor","electronics",2,1168.27,"card","new york","Fatima"
1503,2022-06-15,"Wholesale","phone","electronics",3,2955.7,"cheque","washington","Ali"
1504,2024-01-28,"Wholesale","mouse","office",1,1527.74,"cheque","chicago","Ali"
1505,2024-03-25,"Online","tablet","office",2,1527.74,"card","washington","Sara"
1506,2022-11-29,"Online","tablet","electronics",3,894.46,"card","washington","Sara"
1508,2022-08-24,"Wholesale","laptop","electronics",2,1527.74,"transfer","chicago","Fatima"
1512,2023-10-04,"Online","laptop","office",3,1527.74,"cheque","new york","Ali"
1513,2023-08-07,"Wholesale","phone","electronics",1,1527.74,"cash","new york","John"
1514,2022-04-30,"Wholesale","monitor","electronics",3,1527.74,"transfer","washington","Fatima"
1518,2022-09-05,"Retail","phone","office",2,1527.74,"card","chicago","Ali"
1519,2023-05-31,"Wholesale","monitor","electronics",2,1717.63,"card","new york","Sara"
1520,2023-02-26,"Retail","mouse","office",3,1527.74,"cash","new york","Sara"
1524,2024-05-26,"Wholesale","keyboard","electronics",3,1527.74,"cheque","chicago","Fatima"
1526,2024-02-12,"Online","monitor","electronics",1,192.96,"cash","chicago","Fatima"
1527,2024-06-17,"Retail","phone","electronics",2,1527.74,"cheque","washington","Fatima"
1529,2022-11-01,"Wholesale","keyboard","electronics",2,2557.17,"card","chicago","Ali"
1531,2022-09-20,"Online","keyboard","electronics",1,2395.71,"cheque","chicago","Fatima"
1532,2022-10-03,"Online","mouse","office",2,1527.74,"card","new york","Fatima"
1533,2023-03-17,"Retail","mouse","electronics",1,1527.74,"transfer","new york","John"
1534,2024-01-03,"Wholesale","laptop","electronics",1,1527.74,"transfer","new york","John"
1540,2022-07-14,"Wholesale","monitor","office",1,218.01,"card","new york","John"
1541,2024-04-28,"Retail","tablet","office",2,384.35,"cash","new york","John"
1542,2023-07-25,"Wholesale","laptop","electronics",1,2011.77,"cash","washington","Ali"
1545,2023-07-09,"Online","monitor","electronics",1,2704.56,"cash","new york","Ali"
1547,2023-10-04,"Retail","tablet","electronics",2,1527.74,"transfer","washington","John"
1551,2023-05-20,"Retail","mouse","office",2,1469.96,"card","new york","Ali"
1553,2023-03-19,"Online","mouse","office",2,1527.74,"cash","chicago","Ali"
1556,2024-06-07,"Retail","monitor","office",2,1527.74,"transfer","chicago","Sara"
1557,2024-02-24,"Retail","laptop","electronics",1,1527.74,"cash","new york","John"
1558,2023-03-19,"Wholesale","mouse","electronics",3,1527.74,"card","new york","Ali"
1563,2022-06-18,"Retail","phone","office",2,1527.74,"card","new york","Sara"
1564,2022-07-10,"Retail","keyboard","office",3,1527.74,"card","new york","Sara"
1565,2024-05-05,"Wholesale","laptop","electronics",2,1527.74,"card","chicago","John"
1568,2024-02-19,"Retail","monitor","electronics",1,582.07,"cheque","washington","John"
1569,2024-04-29,"Retail","tablet","office",2,1527.74,"cheque","new york","Fatima"
1570,2024-02-22,"Online","laptop","office",1,1527.74,"card","washington","John"
1571,2023-06-25,"Online","laptop","electronics",2,2276.81,"cheque","new york","Fatima"
1572,2022-07-30,"Retail","phone","office",3,1527.74,"card","new york","John"
1574,2022-05-03,"Retail","laptop","office",2,224.28,"card","chicago","Fatima"
1577,2022-10-08,"Retail","mouse","electronics",2,2911.53,"cheque","chicago","John"
1578,2023-04-03,"Wholesale","mouse","office",2,1527.74,"transfer","new york","John"
1579,2023-12-15,"Wholesale","mouse","electronics",2,1527.74,"card","chicago","John"
1581,2024-01-27,"Online","keyboard","office",2,1667.18,"cash","chicago","John"
1582,2023-09-09,"Retail","mouse","electronics",1,1527.74,"cheque","washington","Fatima"
1583,2022-11-10,"Retail","phone","electronics",3,1527.74,"transfer","new york","Sara"
1586,2024-01-12,"Online","laptop","office",2,1527.74,"card","new york","Fatima"
1590,2024-02-08,"Retail","laptop","office",2,1527.74,"card","chicago","John"
1591,2023-09-20,"Retail","phone","office",1,1527.74,"card","chicago","Sara"
1592,2022-11-26,"Wholesale","phone","electronics",3,1527.74,"card","new york","Sara"
1593,2023-06-19,"Wholesale","mouse","electronics",1,2961.15,"card","washington","Ali"
1595,2023-08-11,"Retail","mouse","electronics",2,1527.74,"card","chicago","Fatima"
1596,2023-07-02,"Online","laptop","office",3,1527.74,"cash","new york","Sara"
1598,2023-12-19,"Wholesale","keyboard","electronics",2,1527.74,"card","new york","Fatima"
1599,2022-07-18,"Wholesale","phone","office",1,1527.74,"transfer","chicago","John"
1600,2022-12-23,"Retail","laptop","electronics",3,1646.58,"transfer","new york","Fatima"
1601,2022-09-18,"Online","keyboard","electronics",1,1527.74,"card","new york","John"
1603,2023-01-02,"Retail","laptop","electronics",2,1527.74,"transfer","chicago","John"
1605,2024-02-28,"Online","tablet","electronics",2,1527.74,"cash","chicago","Ali"
1606,2023-02-09,"Retail","keyboard","electronics",3,1527.74,"cash","chicago","Ali"
1607,2023-06-16,"Wholesale","laptop","electronics",1,1527.74,"card","new york","John"
1609,2023-10-23,"Wholesale","monitor","office",1,2934,"transfer","chicago","John"
1610,2022-06-19,"Retail","tablet","electronics",3,1527.74,"card","chicago","Sara"
1611,2023-11-02,"Retail","monitor","electronics",1,1527.74,"cheque","washington","Fatima"
1612,2022-05-12,"Wholesale","tablet","electronics",3,1527.74,"card","new york","Sara"
1613,2023-04-01,"Retail","phone","electronics",3,1527.74,"cheque","new york","Fatima"
1615,2023-10-06,"Wholesale","laptop","electronics",2,1527.74,"cash","washington","Fatima"
1616,2022-07-13,"Online","mouse","electronics",2,197.3,"cheque","chicago","Fatima"
1617,2022-12-04,"Wholesale","keyboard","electronics",2,1527.74,"card","new york","Sara"
1618,2024-05-20,"Online","mouse","office",2,1527.74,"cheque","new york","Sara"
1620,2024-01-26,"Retail","phone","electronics",1,1952.06,"cheque","new york","John"
1621,2022-02-06,"Wholesale","mouse","office",1,1527.74,"cheque","new york","John"
1622,2022-01-18,"Wholesale","mouse","electronics",2,1527.74,"cheque","chicago","Fatima"
1623,2024-03-11,"Wholesale","monitor","office",2,682.45,"cheque","new york","Fatima"
1624,2023-07-05,"Retail","laptop","electronics",3,1527.74,"cheque","washington","Ali"
1626,2024-04-25,"Online","phone","electronics",3,1527.74,"card","chicago","John"
1627,2023-01-06,"Online","laptop","office",3,749.37,"card","washington","Ali"
1629,2023-04-10,"Wholesale","laptop","office",2,2692.79,"card","chicago","Ali"
1631,2024-04-29,"Retail","keyboard","office",1,2053.19,"cash","new york","John"
1632,2024-05-12,"Online","keyboard","electronics",2,1527.74,"transfer","chicago","Sara"
1636,2024-03-19,"Wholesale","keyboard","electronics",1,1527.74,"card","new york","Ali"
1637,2023-05-17,"Retail","laptop","electronics",3,1527.74,"cash","new york","John"
1638,2022-05-11,"Retail","mouse","office",2,1527.74,"card","washington","John"
1639,2024-04-28,"Wholesale","laptop","office",2,2932.21,"cash","washington","John"
1644,2022-12-30,"Retail","tablet","office",2,1527.74,"transfer","new york","John"
1645,2023-10-19,"Retail","monitor","electronics",2,1845.06,"transfer","new york","Sara"
1646,2022-04-29,"Wholesale","keyboard","office",3,1527.74,"cheque","new york","Fatima"
1647,2023-12-25,"Retail","laptop","office",1,1527.74,"cash","new york","John"
1649,2023-04-17,"Wholesale","phone","office",1,1527.74,"card","new york","Sara"
1651,2022-06-12,"Online","tablet","electronics",2,1527.74,"card","chicago","John"
1652,2023-12-17,"Online","phone","office",2,2738.38,"transfer","new york","Fatima"
1653,2022-08-26,"Retail","laptop","electronics",1,1527.74,"transfer","new york","Fatima"
1654,2023-09-03,"Wholesale","monitor","office",2,157.23,"transfer","new york","Sara"
1655,2023-12-11,"Wholesale","laptop","electronics",3,2233.56,"card","chicago","Fatima"
1656,2023-11-14,"Wholesale","monitor","office",1,1527.74,"cheque","chicago","John"
1660,2023-07-03,"Retail","monitor","electronics",3,1527.74,"transfer","new york","Fatima"
1661,2023-09-18,"Online","keyboard","electronics",1,769.71,"card","new york","Ali"
1664,2023-11-22,"Retail","laptop","office",1,847.03,"cash","washington","Ali"
1665,2022-04-21,"Wholesale","laptop","office",1,1928.19,"card","chicago","Fatima"
1666,2022-01-11,"Retail","monitor","office",1,1527.74,"cheque","washington","Fatima"
1669,2023-04-12,"Retail","keyboard","electronics",1,1527.74,"card","new york","Sara"
1671,2022-08-17,"Wholesale","keyboard","electronics",1,1153.82,"cheque","chicago","Fatima"
1672,2022-01-30,"Retail","laptop","office",1,696.63,"cheque","new york","Ali"
1674,2023-12-18,"Retail","laptop","office",1,1527.74,"transfer","new york","Fatima"
1679,2024-04-20,"Retail","tablet","electronics",2,227.79,"card","new york","Fatima"
1680,2022-07-22,"Retail","monitor","electronics",2,1527.74,"cheque","chicago","Fatima"
1681,2024-02-24,"Online","laptop","electronics",3,1527.74,"card","chicago","Fatima"
1683,2022-02-08,"Wholesale","tablet","electronics",2,1527.74,"cheque","new york","Fatima"
1684,2023-10-21,"Retail","laptop","electronics",1,1090.51,"transfer","new york","Fatima"
1685,2022-01-27,"Retail","monitor","office",1,65.96,"cash","new york","Fatima"
1686,2023-01-18,"Retail","phone","office",3,474.55,"cheque","new york","Ali"
1687,2023-12-31,"Wholesale","monitor","electronics",2,119.72,"cash","new york","Ali"
1692,2024-02-13,"Wholesale","mouse","electronics",1,1527.74,"card","washington","John"
1695,2024-04-18,"Online","tablet","office",1,1527.74,"transfer","washington","Ali"
1696,2022-09-30,"Retail","mouse","office",2,1117.25,"transfer","chicago","Ali"
1701,2024-01-01,"Wholesale","monitor","office",2,1527.74,"card","chicago","Fatima"
